ReactionID,ReactionType,CoreDetail,CoreGeneric,Ligand,ReagentRaw,ReagentRole,Solvent,Temperature_C,Time_h,Yield_%,ReactantSMILES,ProductSMILES,Reference,CondKey,CondSig,FamSig,RawCAS
RXN000001,Buchwald,[],"[""Pd""]","[""none""]","[""Cs2CO3"", ""98327-87-8""]","[""BASE"", ""UNK""]","[""Dioxane""]",,,100.0,"[""CC(C)(C)OC(=O)N1CCNCC1"", ""CCOC(=O)c1cn(-c2ccc(Br)cc2C#N)cc(OCc2ccccc2)c1=O""]","[""CCOC(=O)c1cn(-c2ccc(N3CCN(C(=O)OC(C)(C)C)CC3)cc2C#N)cc(OCc2ccccc2)c1=O""]","ACS Medicinal Chemistry Letters (2024), 15(7), 1151-1158",Pd/none/Cs2CO3+98327-87-8/Dioxane,32FB5CF2,276035B2,52522-40-4 + 534-17-8 + 98327-87-8 + 123-91-1
RXN000002,Buchwald,[],"[""Pd""]","[""none""]","[""18027-10-6""]","[""UNK""]","[""THF""]",,,100.0,"[""Brc1cscn1"", ""CNCc1cccc(-n2nc(C)cc2C)c1""]","[""Cc1cc(C)n(-c2cccc(CN(C)c3cscn3)c2)n1""]","Journal of the American Chemical Society (2023), 145(6), 3323-3329",Pd/none/18027-10-6/THF,15880887,3F80C91F,2489525-81-5 + 18027-10-6 + 109-99-9
RXN000003,Buchwald,[],"[""Pd""]","[""none""]","[""18027-10-6""]","[""UNK""]","[""THF""]",,,100.0,"[""Brc1cscn1"", ""CC(=O)NC[C@]12CNC[C@H]1c1c(F)cccc1OC2""]","[""CC(=O)NC[C@]12COc3cccc(F)c3[C@H]1CN(c1cscn1)C2""]","Journal of the American Chemical Society (2023), 145(6), 3323-3329",Pd/none/18027-10-6/THF,15880887,3F80C91F,2489525-81-5 + 18027-10-6 + 109-99-9
RXN000004,Buchwald,[],"[""Pd""]","[""none""]","[""NH4Cl""]","[""BASE""]","[""THF"", ""H2O""]",,,100.0,"[""c1ccc(CNCc2ccccc2)cc1"", ""CS(=O)(=O)OC1C=CC(F)(F)C1(F)F""]","[""FC1(F)C=CC(N(Cc2ccccc2)Cc2ccccc2)C1(F)F""]","Journal of Fluorine Chemistry (2024), 273110234",Pd/none/NH4Cl/THF+H2O,6670DF31,6670DF31,6163-58-2 + 52522-40-4 + 12125-02-9 + 109-99-9 + 7732-18-5
RXN000005,Buchwald,[],"[""Pd""]","[""none""]","[""NH4Cl""]","[""BASE""]","[""THF"", ""H2O""]",,,100.0,"[""C1COCCN1"", ""CS(=O)(=O)OC1C=CC(F)(F)C1(F)F""]","[""FC1(F)C=CC(N2CCOCC2)C1(F)F""]","Journal of Fluorine Chemistry (2024), 273110234",Pd/none/NH4Cl/THF+H2O,6670DF31,6670DF31,6163-58-2 + 52522-40-4 + 12125-02-9 + 109-99-9 + 7732-18-5
RXN000006,Buchwald,[],"[""Pd""]","[""none""]","[""18027-10-6""]","[""UNK""]","[""THF""]",,,100.0,"[""C(=Cc1ccccc1)CN1CCNCC1"", ""Brc1cscn1""]","[""C(=Cc1ccccc1)CN1CCN(c2cscn2)CC1""]","Journal of the American Chemical Society (2023), 145(6), 3323-3329",Pd/none/18027-10-6/THF,15880887,3F80C91F,2489525-81-5 + 18027-10-6 + 109-99-9
RXN000007,Buchwald,[],"[""Pd""]","[""none""]","[""NH4Cl""]","[""BASE""]","[""THF"", ""H2O""]",,,100.0,"[""CNc1ccccc1"", ""CS(=O)(=O)OC1C=CC(F)(F)C1(F)F""]","[""CN(c1ccccc1)C1C=CC(F)(F)C1(F)F""]","Journal of Fluorine Chemistry (2024), 273110234",Pd/none/NH4Cl/THF+H2O,6670DF31,6670DF31,6163-58-2 + 52522-40-4 + 12125-02-9 + 109-99-9 + 7732-18-5
RXN000008,Buchwald,[],"[""Pd""]","[""none""]","[""18027-10-6""]","[""UNK""]","[""THF""]",,,100.0,"[""Clc1ccc(C(c2ccccc2)N2CCNCC2)cc1"", ""Brc1cscn1""]","[""Clc1ccc(C(c2ccccc2)N2CCN(c3cscn3)CC2)cc1""]","Journal of the American Chemical Society (2023), 145(6), 3323-3329",Pd/none/18027-10-6/THF,15880887,3F80C91F,2489525-81-5 + 18027-10-6 + 109-99-9
RXN000009,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""Xantphos""]","[""Cs2CO3""]","[""BASE""]","[""Dioxane""]",,,100.0,"[""CN1CCNCC1"", ""COc1ccc(Cn2cnc3ccc(I)cc3c2=O)cc1""]","[""COc1ccc(Cn2cnc3ccc(N4CCN(C)CC4)cc3c2=O)cc1""]","ACS Medicinal Chemistry Letters (2023), 14(12), 1760-1766",Pd/Xantphos/Cs2CO3/Dioxane,6EFCEADE,6EFCEADE,51364-51-3 + 161265-03-8 + 534-17-8 + 123-91-1
RXN000010,Buchwald,[],"[""Pd""]","[""none""]","[""18027-10-6""]","[""UNK""]","[""THF""]",,,100.0,"[""Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2"", ""Brc1cscn1""]","[""Clc1ccc2c(c1)C(N1CCN(c3cscn3)CC1)=Nc1ccccc1O2""]","Journal of the American Chemical Society (2023), 145(6), 3323-3329",Pd/none/18027-10-6/THF,15880887,3F80C91F,2489525-81-5 + 18027-10-6 + 109-99-9
RXN000011,Buchwald,[],"[""Pd""]","[""none""]","[""18027-10-6""]","[""UNK""]","[""THF""]",,,100.0,"[""CNCCc1ccc(OC)c(OC)c1"", ""Brc1cscn1""]","[""COc1ccc(CCN(C)c2cscn2)cc1OC""]","Journal of the American Chemical Society (2023), 145(6), 3323-3329",Pd/none/18027-10-6/THF,15880887,3F80C91F,2489525-81-5 + 18027-10-6 + 109-99-9
RXN000012,Buchwald,[],"[""Pd""]","[""none""]","[""18027-10-6""]","[""UNK""]","[""THF""]",,,100.0,"[""C1CCNCC1"", ""CC(C)N1CCCc2cc(Br)nn2C1=O""]","[""CC(C)N1CCCc2cc(N3CCCCC3)nn2C1=O""]","Journal of the American Chemical Society (2023), 145(6), 3323-3329",Pd/none/18027-10-6/THF,15880887,3F80C91F,2489525-81-5 + 18027-10-6 + 109-99-9
RXN000013,Buchwald,[],"[""Pd""]","[""none""]","[""NaOtBu""]","[""BASE""]","[""Tol""]",,,100.0,"[""Brc1ccccc1"", ""C1CC2(CCN1)OCCO2""]","[""c1ccc(N2CCC3(CC2)OCCO3)cc1""]","Bioorganic & Medicinal Chemistry Letters (2024), 111129891",Pd/none/NaOtBu/Tol,F22A19A8,F22A19A8,52522-40-4 + 657408-07-6 + 865-48-5 + 108-88-3
RXN000014,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""RuPhos""]","[""NaOtBu""]","[""BASE""]","[""Tol""]",,,100.0,"[""Fc1ccc(Br)cc1"", ""CC(C)(C)OC(=O)N1CCNCC1""]","[""CC(C)(C)OC(=O)N1CCN(c2ccc(F)cc2)CC1""]","RSC Advances (2024), 14(53), 39645-39652",Pd/RuPhos/NaOtBu/Tol,B5968013,B5968013,51364-51-3 + 787618-22-8 + 865-48-5 + 108-88-3
RXN000015,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""SPhos""]","[""K2CO3""]","[""BASE""]","[""Tol""]",,,99.0,"[""CC(C)c1ccccc1NC(=CC(=O)c1ccccc1Br)c1ccc(C(F)(F)F)cc1""]","[""CC(C)c1ccccc1-n1c(-c2ccc(C(F)(F)F)cc2)cc(=O)c2ccccc21""]","Advanced Synthesis & Catalysis (2023), 365(8), 1152-1157",Pd/SPhos/K2CO3/Tol,AC8E02DF,AC8E02DF,3375-31-3 + 406681-13-8 + 584-08-7 + 108-88-3
RXN000016,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""SPhos""]","[""K2CO3""]","[""BASE""]","[""Tol""]",,,99.0,"[""O=C(C=C(Nc1ccccc1-c1ccccc1)c1ccccc1)c1ccccc1Br""]","[""O=c1cc(-c2ccccc2)n(-c2ccccc2-c2ccccc2)c2ccccc12""]","Advanced Synthesis & Catalysis (2023), 365(8), 1152-1157",Pd/SPhos/K2CO3/Tol,AC8E02DF,AC8E02DF,3375-31-3 + 406681-13-8 + 584-08-7 + 108-88-3
RXN000017,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""SPhos""]","[""K2CO3""]","[""BASE""]","[""Tol""]",,,99.0,"[""CC(C)c1ccccc1NC(=CC(=O)c1ccc(F)cc1Br)c1ccccc1""]","[""CC(C)c1ccccc1-n1c(-c2ccccc2)cc(=O)c2ccc(F)cc21""]","Advanced Synthesis & Catalysis (2023), 365(8), 1152-1157",Pd/SPhos/K2CO3/Tol,AC8E02DF,AC8E02DF,3375-31-3 + 406681-13-8 + 584-08-7 + 108-88-3
RXN000018,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""XPhos""]","[""NaOtBu"", ""NH4Cl""]","[""BASE"", ""BASE""]","[""Tol"", ""H2O""]",,,99.0,"[""C1CCNCC1"", ""CCCCn1c(N(C)C)cc(/C(F)=C(\\F)C(F)(F)C(F)(F)F)c1-c1ccc(Br)cc1""]","[""CCCCn1c(N(C)C)cc(/C(F)=C(\\F)C(F)(F)C(F)(F)F)c1-c1ccc(N2CCCCC2)cc1""]","Chemical Science (2024), 15(30), 12026-12035",Pd/XPhos/NaOtBu+NH4Cl/Tol+H2O,2D5BFD2E,2D5BFD2E,3375-31-3 + 564483-18-7 + 865-48-5 + 12125-02-9 + 108-88-3 + 7732-18-5
RXN000019,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""SPhos""]","[""K2CO3""]","[""BASE""]","[""Tol""]",,,99.0,"[""Cc1ccc(C(=O)C=C(Nc2ccccc2C(C)C)c2ccccc2)c(Br)c1""]","[""Cc1ccc2c(=O)cc(-c3ccccc3)n(-c3ccccc3C(C)C)c2c1""]","Advanced Synthesis & Catalysis (2023), 365(8), 1152-1157",Pd/SPhos/K2CO3/Tol,AC8E02DF,AC8E02DF,3375-31-3 + 406681-13-8 + 584-08-7 + 108-88-3
RXN000020,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""SPhos""]","[""K2CO3""]","[""BASE""]","[""Tol""]",,,99.0,"[""CCc1ccccc1NC(=CC(=O)c1ccccc1Br)c1ccccc1""]","[""CCc1ccccc1-n1c(-c2ccccc2)cc(=O)c2ccccc21""]","Advanced Synthesis & Catalysis (2023), 365(8), 1152-1157",Pd/SPhos/K2CO3/Tol,AC8E02DF,AC8E02DF,3375-31-3 + 406681-13-8 + 584-08-7 + 108-88-3
RXN000021,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""SPhos""]","[""K2CO3""]","[""BASE""]","[""Tol""]",,,99.0,"[""Cc1ccc(C(=O)C=C(Nc2ccccc2C(C)(C)C)c2ccccc2)c(Br)c1""]","[""Cc1ccc2c(=O)cc(-c3ccccc3)n(-c3ccccc3C(C)(C)C)c2c1""]","Advanced Synthesis & Catalysis (2023), 365(8), 1152-1157",Pd/SPhos/K2CO3/Tol,AC8E02DF,AC8E02DF,3375-31-3 + 406681-13-8 + 584-08-7 + 108-88-3
RXN000022,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""none""]","[""NaOtBu""]","[""BASE""]","[""DCM"", ""Tol"", ""Hexane"", ""H2O""]",,,99.0,"[""Clc1ccc2ccccc2c1"", ""CNc1ccccc1""]","[""CN(c1ccccc1)c1ccc2ccccc2c1""]","Journal of Organometallic Chemistry (2024), 1011123124",Pd/none/NaOtBu/DCM+Tol+Hexane+H2O,AFBC562B,AFBC562B,3375-31-3 + 3058377-30-0 + 865-48-5 + 75-09-2 + 108-88-3 + 110-54-3 + 7732-18-5
RXN000023,Buchwald,[],"[""Pd""]","[""none""]","[""NaOtBu""]","[""BASE""]","[""Dioxane""]",,,99.0,"[""Clc1ccccc1Cl"", ""C=CCNc1ccc(-c2ccccc2)cc1""]","[""Cc1cn(-c2ccc(-c3ccccc3)cc2)c2ccccc12""]","Organic Letters (2024), 26(1), 22-28",Pd/none/NaOtBu/Dioxane,51ABD688,51ABD688,2873417-75-3 + 865-48-5 + 123-91-1
RXN000024,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""SPhos""]","[""K2CO3""]","[""BASE""]","[""Tol""]",,,99.0,"[""CC(C)(C)c1ccccc1NC(=CC(=O)c1ccc(C(F)(F)F)cc1Br)c1ccccc1""]","[""CC(C)(C)c1ccccc1-n1c(-c2ccccc2)cc(=O)c2ccc(C(F)(F)F)cc21""]","Advanced Synthesis & Catalysis (2023), 365(8), 1152-1157",Pd/SPhos/K2CO3/Tol,AC8E02DF,AC8E02DF,3375-31-3 + 406681-13-8 + 584-08-7 + 108-88-3
RXN000025,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""SPhos""]","[""K2CO3""]","[""BASE""]","[""Tol""]",,,99.0,"[""CCCCC(=CC(=O)c1ccccc1Br)Nc1ccccc1C(C)(C)C""]","[""CCCCc1cc(=O)c2ccccc2n1-c1ccccc1C(C)(C)C""]","Advanced Synthesis & Catalysis (2023), 365(8), 1152-1157",Pd/SPhos/K2CO3/Tol,AC8E02DF,AC8E02DF,3375-31-3 + 406681-13-8 + 584-08-7 + 108-88-3
RXN000026,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""SPhos""]","[""K2CO3""]","[""BASE""]","[""Tol""]",,,99.0,"[""CC(C)(C)c1cc(-c2ccccc2)ccc1NC(=CC(=O)c1ccccc1Br)c1ccccc1""]","[""CC(C)(C)c1cc(-c2ccccc2)ccc1-n1c(-c2ccccc2)cc(=O)c2ccccc21""]","Advanced Synthesis & Catalysis (2023), 365(8), 1152-1157",Pd/SPhos/K2CO3/Tol,AC8E02DF,AC8E02DF,3375-31-3 + 406681-13-8 + 584-08-7 + 108-88-3
RXN000027,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""SPhos""]","[""K2CO3""]","[""BASE""]","[""Tol""]",,,99.0,"[""COc1ccccc1NC(=CC(=O)c1ccccc1Br)c1ccccc1""]","[""COc1ccccc1-n1c(-c2ccccc2)cc(=O)c2ccccc21""]","Advanced Synthesis & Catalysis (2023), 365(8), 1152-1157",Pd/SPhos/K2CO3/Tol,AC8E02DF,AC8E02DF,3375-31-3 + 406681-13-8 + 584-08-7 + 108-88-3
RXN000028,Buchwald,[],"[""Pd""]","[""none""]","[""18027-10-6""]","[""UNK""]","[""THF""]",,,99.0,"[""C1CCNCC1"", ""Brc1cscn1""]","[""c1nc(N2CCCCC2)cs1""]","Journal of the American Chemical Society (2023), 145(6), 3323-3329",Pd/none/18027-10-6/THF,15880887,3F80C91F,2489525-81-5 + 18027-10-6 + 109-99-9
RXN000029,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""SPhos""]","[""K2CO3""]","[""BASE""]","[""Tol""]",,,99.0,"[""CC(C)(C)c1ccccc1NC(=CC(=O)c1ccc(F)cc1Br)c1ccccc1""]","[""CC(C)(C)c1ccccc1-n1c(-c2ccccc2)cc(=O)c2ccc(F)cc21""]","Advanced Synthesis & Catalysis (2023), 365(8), 1152-1157",Pd/SPhos/K2CO3/Tol,AC8E02DF,AC8E02DF,3375-31-3 + 406681-13-8 + 584-08-7 + 108-88-3
RXN000030,Buchwald,[],"[""Pd""]","[""none""]","[""NaOtBu""]","[""BASE""]","[""Dioxane""]",,,99.0,"[""Clc1ccccc1Cl"", ""C=CCNc1cc(OC)c(OC)c(OC)c1""]","[""COc1cc(-n2cc(C)c3ccccc32)cc(OC)c1OC""]","Organic Letters (2024), 26(1), 22-28",Pd/none/NaOtBu/Dioxane,51ABD688,51ABD688,2873417-75-3 + 865-48-5 + 123-91-1
RXN000031,Buchwald,[],"[""Pd""]","[""none""]","[""18027-10-6""]","[""UNK""]","[""THF""]",,,99.0,"[""c1ccc2c(c1)CCNC2"", ""Cn1cnc(Br)n1""]","[""Cn1cnc(N2CCc3ccccc3C2)n1""]","Journal of the American Chemical Society (2023), 145(6), 3323-3329",Pd/none/18027-10-6/THF,15880887,3F80C91F,2489525-81-5 + 18027-10-6 + 109-99-9
RXN000032,Buchwald,[],"[""Pd""]","[""none""]","[""NaOtBu""]","[""BASE""]","[""Dioxane""]",,,99.0,"[""Clc1ccccc1Cl"", ""C=CCNc1ccc2ccccc2c1""]","[""Cc1cn(-c2ccc3ccccc3c2)c2ccccc12""]","Organic Letters (2024), 26(1), 22-28",Pd/none/NaOtBu/Dioxane,51ABD688,51ABD688,2873417-75-3 + 865-48-5 + 123-91-1
RXN000033,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""SPhos""]","[""K2CO3""]","[""BASE""]","[""Tol""]",,,99.0,"[""COc1ccc(C(=CC(=O)c2ccccc2Br)Nc2ccccc2C(C)(C)C)cc1""]","[""COc1ccc(-c2cc(=O)c3ccccc3n2-c2ccccc2C(C)(C)C)cc1""]","Advanced Synthesis & Catalysis (2023), 365(8), 1152-1157",Pd/SPhos/K2CO3/Tol,AC8E02DF,AC8E02DF,3375-31-3 + 406681-13-8 + 584-08-7 + 108-88-3
RXN000034,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""SPhos""]","[""K2CO3""]","[""BASE""]","[""Tol""]",,,99.0,"[""Cc1ccccc1NC(=CC(=O)c1ccccc1Br)c1ccccc1""]","[""Cc1ccccc1-n1c(-c2ccccc2)cc(=O)c2ccccc21""]","Advanced Synthesis & Catalysis (2023), 365(8), 1152-1157",Pd/SPhos/K2CO3/Tol,AC8E02DF,AC8E02DF,3375-31-3 + 406681-13-8 + 584-08-7 + 108-88-3
RXN000035,Buchwald,"[""Pd""]","[""Pd""]","[""none""]","[""1333-74-0""]","[""UNK""]","[""Tol""]",,,99.0,"[""CNc1ccccc1"", ""O=Cc1ccc(F)cc1""]","[""CN(Cc1ccc(F)cc1)c1ccccc1""]","Applied Surface Science (2024), 648159047",Pd/none/1333-74-0/Tol,392E3B39,F9AC7EAF,7440-05-3 + 9012-76-4 + 1333-74-0 + 108-88-3
RXN000036,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""none""]","[""NaOtBu""]","[""BASE""]","[""DCM"", ""Tol"", ""H2O""]",,,99.0,"[""CNc1ccccc1"", ""Cc1cccc(Cl)n1""]","[""Cc1cccc(N(C)c2ccccc2)n1""]","Journal of Organometallic Chemistry (2024), 1011123124",Pd/none/NaOtBu/DCM+Tol+H2O,EE1CB63D,EE1CB63D,98-80-6 + 3375-31-3 + 3058377-30-0 + 865-48-5 + 75-09-2 + 108-88-3 + 7732-18-5
RXN000037,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""none""]","[""Na2CO3"", ""10294-26-5""]","[""BASE"", ""UNK""]","[""Tol"", ""H2O""]",,,99.0,"[""CC(C)(C)c1ccccc1NC(=O)c1ccccc1Br"", ""O=[N+]([O-])c1ccc(-c2ccc(I)c3ccccc23)cc1""]","[""CC(C)(C)c1ccccc1-n1c(=O)c2ccccc2c2cc(-c3ccc([N+](=O)[O-])cc3)c3ccccc3c21""]","Nature Communications (2024), 15(1), 4908",Pd/none/Na2CO3+10294-26-5/Tol+H2O,AFF02F1C,585C38D0,51364-51-3 + 2641594-79-6 + 498-66-8 + 10294-26-5 + 108-88-3 + 7732-18-5
RXN000038,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""SPhos""]","[""K2CO3""]","[""BASE""]","[""Tol""]",,,99.0,"[""CC(C)(C)c1ccccc1NC(=CC(=O)c1ccc2ccccc2c1Br)c1ccccc1""]","[""CC(C)(C)c1ccccc1-n1c(-c2ccccc2)cc(=O)c2ccc3ccccc3c21""]","Advanced Synthesis & Catalysis (2023), 365(8), 1152-1157",Pd/SPhos/K2CO3/Tol,AC8E02DF,AC8E02DF,3375-31-3 + 406681-13-8 + 584-08-7 + 108-88-3
RXN000039,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""none""]","[""NaOtBu""]","[""BASE""]","[""DCM"", ""Tol"", ""H2O""]",,,99.0,"[""c1ccc(Nc2ccccc2)cc1"", ""CC(C)(C)c1ccc(Cl)cc1""]","[""CC(C)(C)c1ccc(N(c2ccccc2)c2ccccc2)cc1""]","Journal of Organometallic Chemistry (2024), 1011123124",Pd/none/NaOtBu/DCM+Tol+H2O,EE1CB63D,EE1CB63D,98-80-6 + 3375-31-3 + 3058377-30-0 + 865-48-5 + 75-09-2 + 108-88-3 + 7732-18-5
RXN000040,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""SPhos""]","[""K2CO3""]","[""BASE""]","[""Tol""]",,,99.0,"[""CC(C)(C)c1ccccc1NC(=CC(=O)c1ccccc1Br)c1ccc(C(F)(F)F)cc1""]","[""CC(C)(C)c1ccccc1-n1c(-c2ccc(C(F)(F)F)cc2)cc(=O)c2ccccc21""]","Advanced Synthesis & Catalysis (2023), 365(8), 1152-1157",Pd/SPhos/K2CO3/Tol,AC8E02DF,AC8E02DF,3375-31-3 + 406681-13-8 + 584-08-7 + 108-88-3
RXN000041,Buchwald,[],"[""Pd""]","[""none""]","[""NaOtBu""]","[""BASE""]",[],,,99.0,"[""Clc1ccccn1"", ""C1COCCN1""]","[""c1ccc(N2CCOCC2)nc1""]","Organic Letters (2023), 25(41), 7491-7496",Pd/none/NaOtBu/none,5D984805,5D984805,2585661-86-3 + 865-48-5
RXN000042,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""tBu3P·HBF4""]","[""NaOtBu""]","[""BASE""]","[""Tol""]",,,98.0,"[""c1ccc(Nc2ccccc2)cc1"", ""Cc1cc(Br)c(C)c(Br)c1""]","[""Cc1cc(N(c2ccccc2)c2ccccc2)c(C)c(N(c2ccccc2)c2ccccc2)c1""]","Angewandte Chemie, International Edition (2024), 63(18), e202402020",Pd/tBu3P·HBF4/NaOtBu/Tol,784BF9D8,784BF9D8,51364-51-3 + 131274-22-1 + 865-48-5 + 108-88-3
RXN000043,Buchwald,[],"[""Pd""]","[""none""]","[""NaOtBu""]","[""BASE""]","[""110-71-4""]",,,98.0,"[""c1cc2c(cc1CN1CCNCC1)OCO2"", ""C=C[C@@H]1CN(Cc2ccccc2)c2nc(Cl)ncc2CO1""]","[""C=C[C@@H]1CN(Cc2ccccc2)c2nc(N3CCN(Cc4ccc5c(c4)OCO5)CC3)ncc2CO1""]","Organic Letters (2023), 25(29), 5498-5503",Pd/none/NaOtBu/110-71-4,580385BF,580385BF,2585661-86-3 + 865-48-5 + 110-71-4
RXN000044,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""BINAP""]","[""Cs2CO3""]","[""BASE""]","[""Tol""]",,,98.0,"[""COC(=O)/C(=C(/C)Nc1ccc(C)cc1C)c1ccccc1Br""]","[""COC(=O)c1c(C)n(-c2ccc(C)cc2C)c2ccccc12""]","ACS Catalysis (2023), 13(11), 7680-7690",Pd/BINAP/Cs2CO3/Tol,54BAA93E,54BAA93E,3375-31-3 + 76189-56-5 + 534-17-8 + 108-88-3
RXN000045,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""SPhos""]","[""K2CO3""]","[""BASE""]","[""Tol""]",,,98.0,"[""Cc1ccccc1C(=CC(=O)c1ccccc1Br)Nc1ccccc1C(C)(C)C""]","[""Cc1ccccc1-c1cc(=O)c2ccccc2n1-c1ccccc1C(C)(C)C""]","Advanced Synthesis & Catalysis (2023), 365(8), 1152-1157",Pd/SPhos/K2CO3/Tol,AC8E02DF,AC8E02DF,3375-31-3 + 406681-13-8 + 584-08-7 + 108-88-3
RXN000046,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""none""]","[""KOtBu"", ""NaOAc""]","[""BASE"", ""BASE""]","[""Tol""]",,,98.0,"[""c1ccc2c(c1)Nc1ccccc1S2"", ""Cc1ccc(Br)cc1""]","[""Cc1ccc(N2c3ccccc3Sc3ccccc32)cc1""]","Angewandte Chemie, International Edition (2023), 62(5), e202214908",Pd/none/KOtBu+NaOAc/Tol,BBAE957E,BBAE957E,3375-31-3 + 865-47-4 + 13716-12-6 + 108-88-3
RXN000047,Buchwald,[],"[""Pd""]","[""none""]","[""NaOtBu""]","[""BASE""]",[],,,98.0,"[""C1CCNC1"", ""Clc1nc2ccccc2s1""]","[""c1ccc2sc(N3CCCC3)nc2c1""]","Organic Letters (2023), 25(41), 7491-7496",Pd/none/NaOtBu/none,5D984805,5D984805,2585661-86-3 + 865-48-5
RXN000048,Buchwald,[],"[""Pd""]","[""none""]","[""18027-10-6""]","[""UNK""]","[""THF""]",,,98.0,"[""CC1(O)CCNCC1"", ""Cn1cc(Br)cn1""]","[""Cn1cc(N2CCC(C)(O)CC2)cn1""]","Journal of the American Chemical Society (2023), 145(6), 3323-3329",Pd/none/18027-10-6/THF,15880887,3F80C91F,2489525-81-5 + 18027-10-6 + 109-99-9
RXN000049,Buchwald,[],"[""Pd""]","[""none""]","[""NaOtBu""]","[""BASE""]",[],,,98.0,"[""C1CCNCC1"", ""Clc1nc2ccccc2s1""]","[""c1ccc2sc(N3CCCCC3)nc2c1""]","Organic Letters (2023), 25(41), 7491-7496",Pd/none/NaOtBu/none,5D984805,5D984805,2585661-86-3 + 865-48-5
RXN000050,Buchwald,[],"[""Pd""]","[""none""]","[""NaOtBu""]","[""BASE""]",[],,,98.0,"[""C1COCCN1"", ""Clc1cnc2ccccc2n1""]","[""c1ccc2nc(N3CCOCC3)cnc2c1""]","Organic Letters (2023), 25(41), 7491-7496",Pd/none/NaOtBu/none,5D984805,5D984805,2585661-86-3 + 865-48-5
RXN000051,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""none""]","[""Cs2CO3""]","[""BASE""]","[""Tol""]",,,98.0,"[""CNc1ccccc1"", ""FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1""]","[""CN(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1""]","Journal of Organic Chemistry (2024), 89(17), 12591-12609",Pd/none/Cs2CO3/Tol,B45E5945,B45E5945,3375-31-3 + 76189-55-4 + 534-17-8 + 108-88-3
RXN000052,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""tBu3P·HBF4""]","[""NaOtBu""]","[""BASE""]","[""Tol""]",,,98.0,"[""c1ccc(Nc2ccccc2)cc1"", ""COc1cc(Br)ccc1/N=N/c1ccc(Br)cc1OC""]","[""COc1cc(N(c2ccccc2)c2ccccc2)ccc1/N=N/c1ccc(N(c2ccccc2)c2ccccc2)cc1OC""]","Bulletin of the Chemical Society of Japan (2023), 96(8), 778-784",Pd/tBu3P·HBF4/NaOtBu/Tol,784BF9D8,784BF9D8,51364-51-3 + 131274-22-1 + 865-48-5 + 108-88-3
RXN000053,Buchwald,"[""Pd(OAc)2""]","[""Pd""]","[""SPhos""]","[""K2CO3""]","[""BASE""]","[""Tol""]",,,98.0,"[""CC(C)(C)c1ccccc1NC(=CC(=O)c1ccccc1Br)c1ccccc1""]","[""CC(C)(C)c1ccccc1-n1c(-c2ccccc2)cc(=O)c2ccccc21""]","Advanced Synthesis & Catalysis (2023), 365(8), 1152-1157",Pd/SPhos/K2CO3/Tol,AC8E02DF,AC8E02DF,3375-31-3 + 406681-13-8 + 584-08-7 + 108-88-3
RXN000054,Buchwald,"[""Pd2(dba)3""]","[""Pd""]","[""RuPhos""]","[""NaOtBu""]","[""BASE""]","[""Dioxane""]",,,98.0,"[""Cc1cccc(Cl)n1"", ""CC(C)(C)OC(=O)N1CCNCC1""]","[""Cc1cccc(N2CCN(C(=O)OC(C)(C)C)CC2)n1""]","Bioorganic & Medicinal Chemistry (2023), 86117295",Pd/RuPhos/NaOtBu/Dioxane,C9D2A9EB,C9D2A9EB,51364-51-3 + 787618-22-8 + 865-48-5 + 123-91-1
